text,text_type,real_tag,category,predicted_k_0,predicted_k_1,predicted_k_2,predicted_k_3,predicted_k_4,predicted_k_5,predicted_k_10,predicted_k_20,predicted_k_50
ممنوعیت سیگار و قلیون در ایستگاه قلیونی!,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
پرداخت هفت سال هزینه خودسری از جیب مردم ایران/ چگونه خودسرها، باعث تخاصم ایران-عربستان شدند؟,only_title,0,سیاسی,1.0,,,,,,,0.0,
دستگیری ۱۵ نفر از مخلان نظم و امنیت در بجنورد,only_title,0,اجتماعی,0.0,,,,,,,0.0,
قائم مقام وزارت خارجه اتریش از ایران قدردانی کرد,only_title,0,سیاسی,0.0,,,,,,,0.0,
خبر مهم میرتاج‌الدینی درباره میزان افزایش حقوق کارمندان/ حداقل حقوق کارکنان دولت در سال آینده مشخص شد,only_title,1,اقتصادی,1.0,,,,,,,1.0,
انگلیس دیپلمات ایران را احضار کرد,only_title,1,سیاسی,0.0,,,,,,,1.0,
حمله خونین گرگاس به روستای درفک سبزوار | احتمال هاری بالاست!,only_title,0,اجتماعی,1.0,,,,,,,0.0,
بازنشستگان بخوانند/ چرا حقوق بازنشستگان کامل واریز نشد؟,only_title,1,اقتصادی,1.0,,,,,,,1.0,
اتصال اولین روستای آذربایجان‌غربی به فیبرنوری خانگی در چند ماه آینده,only_title,0,اجتماعی,0.0,,,,,,,1.0,
صعود قلی‌زادگان و فیروزپور به فینال کشتی آزاد جام یاشاردوغو,only_title,1,ورزشی,0.0,,,,,,,1.0,
گزینه‌های جانشینی فرهاد مجیدی در استقلال مشخص شدند,only_title,0,ورزشی,0.0,,,,,,,0.0,
روز بدون فوتی کرونا در استان بوشهر/ بستری‌ها به ۸۳ نفر رسید,only_title,0,اجتماعی,0.0,,,,,,,0.0,
پریدخت آور، همسر غلامحسین بنان درگذشت,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
رسمی ؛ الیزابت دوم در ۹۶ سالگی درگذشت | بیانیه کاخ باکینگهام درباره مرگ ملکه انگلیس؛ جانشین مشخص شد,only_title,0,سیاسی,0.0,,,,,,,0.0,
عکس | اتفاق عجیب در فوتبال ایران؛ فرود هلی‌کوپتر حامل دستیار ولادیمیر پوتین وسط زمین بازی,only_title,0,ورزشی,0.0,,,,,,,0.0,
جزئیات جدید از حمله تروریستی به مردم و پلیس در ایذه ؛ حمله با کلاشینکف به مردم و پلیس | ۵ نفر به شهادت رسیدند,only_title,1,سیاسی,1.0,,,,,,,1.0,
کشف ۴۷ قبضه سلاح شکاری غیرمجاز در ارومیه,only_title,0,سیاسی,0.0,,,,,,,0.0,
فرمانده جدید سپاه ناحیه دزفول معرفی شد,only_title,0,سیاسی,0.0,,,,,,,0.0,
شناسایی کلاهبرداران اینترنتی در لرستان,only_title,0,اجتماعی,0.0,,,,,,,0.0,
طراحی جدید سامسونگ برای قرار دادن قلم S-Pen در دستگاه تاشو,only_title,0,علم و تکنولوژی,0.0,,,,,,,0.0,
عکس| ادعای جالب منصوریان: کچل‌ها مربیان خوش شانسی هستند,only_title,0,ورزشی,0.0,,,,,,,1.0,
روغن در برخی از مناطق کمیاب شد/ اقدام عجیب فروشگاه‎‌های اینترنتی برای فروش ماکارونی,only_title,0,اقتصادی,0.0,,,,,,,0.0,
چین نخستین واکسن استنشاقی کرونا را به مردم ارائه می‌کند,only_title,1,سلامت و پزشکی,0.0,,,,,,,0.0,
مقادیر دیه در قانون مجازات اسلامی,only_title,0,اجتماعی,0.0,,,,,,,1.0,
ارس مقصد اول گردشگری شمالغرب ایران شد / کلیسای سنت استپانوس، پر بازدیدترین اثر تاریخی,only_title,0,اقتصادی,0.0,,,,,,,0.0,
لایحه دائمی شدن همسان سازی حقوق بازنشستگان به مجلس می رود,only_title,0,اقتصادی,0.0,,,,,,,0.0,
نخست وزیر عراق هم نام جعلی خلیج عربی بکار برد!,only_title,1,سیاسی,0.0,,,,,,,1.0,
جزیره زیبای کیش متعلق به همه ایرانیان است / محدودیتی برای گردشگران نوروزی نداریم,only_title,0,اقتصادی,1.0,,,,,,,0.0,
هدف از سفر به چین، اجرایی کردن توافق ۲۵ ساله است/رکورد اشتغال در صنعت شکسته شد/بسته وحدت آفرین، مسیر بازگشت ایرانیان را تسهیل می‌کند/لایحه مرتبط با اجتماعات در دولت در دست بررسی است,only_title,0,اقتصادی,0.0,,,,,,,0.0,
اقدام خوب دیپلماسی ایران درپیگیری «حق‌آبه ارس» ,only_title,0,اقتصادی,0.0,,,,,,,0.0,
خباز : دولت ، لخ لخ کارهای روزمره انجام می‌دهد / از قول حل مشکل برجام و بورس و گرانی و اینترنت و گسترش روابط با جهان چه خبر؟,only_title,0,اقتصادی,1.0,,,,,,,0.0,
جزئیات قیمت خودروی داخلی در سال ۱۴۰۲ | افزایش قیمت ۳۰ تا ۷۰ درصدی واقعی است؟,only_title,1,اقتصادی,0.0,,,,,,,1.0,
پلمپ کارگاه تولید نان بستنی‌های آلوده در اقبالیه,only_title,0,اجتماعی,0.0,,,,,,,0.0,
طارمی از اردوی بعدی به تیم ملی برمی‌گردد,only_title,0,ورزشی,0.0,,,,,,,0.0,
ببینید | نامه عاشقانه بهرام رادان به پریناز ایزدیار که او را به گریه انداخت,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
به هیچ عنوان در مدارس از ایدز صحبت نشود!,only_title,0,اجتماعی,0.0,,,,,,,0.0,
چگونه نوروز «هوشمندانه» داشته باشیم؟,only_title,0,اجتماعی,0.0,,,,,,,1.0,
خالق محبوب‌ترین عطر سال ۲۰۲۲ کیست؟,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
جدیدترین قیمت گوشی های سامسونگ، شیائومی و آیفون | آیفون ۱۳ پرو مکس چند؟,only_title,0,علم و تکنولوژی,0.0,,,,,,,0.0,
صدور سند مالکیت برای بستر رودخانه کرج در حریم شهر ری,only_title,0,اجتماعی,0.0,,,,,,,0.0,
مرکز پالایش حبوبات در آذرشهر راه‌اندازی می‌شود,only_title,0,اجتماعی,0.0,,,,,,,0.0,
رییس سازمان غذا و دارو: ۱۰ روز به داروخانه‌های شهری سرم ندادیم,only_title,0,اجتماعی,1.0,,,,,,,0.0,
امکان فروش نوبت‌ تعویض پلاک خودرو وجود ندارد/ ۱.۲ میلیون خودرو در انتظار تعویض پلاک,only_title,0,اجتماعی,1.0,,,,,,,1.0,
جدال لفظی مقامات ایران و آمریکا,only_title,0,سیاسی,0.0,,,,,,,0.0,
دیدگاه جمیله کدیور درباره مسمومیت دختران دانش آموز,only_title,0,سیاسی,0.0,,,,,,,0.0,
دلار برای ورود به کانال ۲۵ هزار تومان آماده می‌شود؟,only_title,1,اقتصادی,0.0,,,,,,,0.0,
کسانی که حجاب کامل ندارند را نباید متهم به بی‌دینی و ضد انقلابی کرد,only_title,0,سیاسی,0.0,,,,,,,0.0,
نگاهی به شیار 143؛ ضرورت تعقیب مسئولیت حقوقی و بین‌المللی جنگ عراق و ایران,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
نتیجه سفر گروسی به ایران چه خواهد بود؛ احیای برجام یا تاخیر بحران و مرگ برجام؟,only_title,0,سیاسی,1.0,,,,,,,0.0,
چین زمان برگزاری دور بعدی مذاکرات وین را اعلام کرد,only_title,0,اخبار جهان,0.0,,,,,,,0.0,
برف عجیب سیلیکونی در دل زمین! | چرا اطلاعات درباره هسته زمین حیاتی است؟,only_title,0,علم و تکنولوژی,1.0,,,,,,,0.0,
افشای محتوای مکالمه تلفنی اخیر نتانیاهو و زلنسکی و باج‌خواهی بی‌بی,only_title,0,اخبار جهان,1.0,,,,,,,0.0,
غیبت طارمی برای سرمربی پورتو گران تمام شد,only_title,0,ورزشی,0.0,,,,,,,0.0,
جنجال بین‌المللی علیه ایران,only_title,1,اخبار جهان,0.0,,,,,,,1.0,
ادارات، مدارس و دانشگاه‌های تهران فردا ۲۶ دی‌ هم تعطیل شدند؟,only_title,1,اجتماعی,0.0,,,,,,,0.0,
چرا مدافع پرسپولیس محروم نمی‌شود؛ کیوسک ۲۳ تیر,only_title,0,ورزشی,0.0,,,,,,,0.0,
اقدام پارلمان اروپا علیه سپاه فاقد وجاهت قانونی است ,only_title,0,سیاسی,0.0,,,,,,,0.0,
روزنامه دولت: همه چیز آرام است،حتی رابطه دولت با صدا و سیما/ قطع برنامه ثریا هم ...,only_title,0,سیاسی,0.0,,,,,,,0.0,
کشف جسد عامل تیراندازیِ «مونته‌ری»/ ضارب ۷۲ ساله بود,only_title,0,سیاسی,0.0,,,,,,,0.0,
کشف خودروهای قاچاق به ارزش ۲۰۰ میلیارد ریال در آزاد راه پل زال,only_title,0,اجتماعی,0.0,,,,,,,0.0,
کلینزمن حرف‌های خود در خصوص ایران و کی‌روش را پس گرفت | عذرخواهی رسمی و تلاش برای تماس با کی روش,only_title,1,ورزشی,0.0,,,,,,,0.0,
(ویدئو) مراکز «شکست ناپذیری» اوکراین,only_title,0,سیاسی,0.0,,,,,,,0.0,
کشف فرآورده‌های نفتی قاچاق در سیستان وبلوچستان,only_title,0,اجتماعی,0.0,,,,,,,0.0,
آغاز رقابت بسکتبالیست‌های نوجوان در آسیا/ به دنبال سهمیه جهانی,only_title,0,ورزشی,0.0,,,,,,,0.0,
تصاویر | سایبرتراک تسلا چه زمانی به بازار می‌آید؟,only_title,0,علم و تکنولوژی,0.0,,,,,,,0.0,
ادامه سبز پوشی بورس | افزایش ۱۰ هزار و ۵۴۷ واحدی شاخص کل,only_title,0,اقتصادی,0.0,,,,,,,1.0,
(تصاویر) کشف جسد سالم یک بچه ماموت ۳۰ هزار ساله,only_title,0,علم و تکنولوژی,0.0,,,,,,,0.0,
گران‌ترین غذای تهران فقط ۶۰ دلار,only_title,0,اقتصادی,0.0,,,,,,,0.0,
تولید ۱۶۹ قلم داروی دام و طیور در سمنان,only_title,0,اجتماعی,0.0,,,,,,,0.0,
خروش مردم شیراز علیه اغتشاشگران,only_title,0,سیاسی,1.0,,,,,,,0.0,
رئیس کل بانک مرکزی از یک «پولشویی» عجیب پرده برداشت,only_title,0,اقتصادی,0.0,,,,,,,1.0,
زیدان سرمربی پاریسن ژرمن می‌شود,only_title,1,ورزشی,0.0,,,,,,,0.0,
استقلال در خطر حذف دوباره از آسیا | ۲ پرونده دردسرساز علیه آبی‌ها,only_title,1,ورزشی,1.0,,,,,,,1.0,
آخرین وضعیت آلودگی هوای تهران در روز جمعه ۳۰ دی ۱۴۰۱,only_title,1,اجتماعی,0.0,,,,,,,0.0,
جلسه علنی آغازشد/طرح تشکیل سازمان پدافند غیرعامل در دستورکار مجلس,only_title,0,سیاسی,0.0,,,,,,,0.0,
انفاق؛ معامله‌ای پر سود | ۵ نکته مهم که باید در کمک به دیگران بدانیم,only_title,0,فرهنگی و هنری,1.0,,,,,,,0.0,
خودروی خارجی به همه ثبت نام‌کنندگان می‌رسد؛ زمان قرعه کشی تغییر می‌کند؟ | ساز و کار عرضه خودروهای دست دوم,only_title,1,اقتصادی,0.0,,,,,,,1.0,
فعال سیاسی : از متروپل باید درس گرفت / این طور نباشد یک آجیل فروش ، انبوه ساز شود,only_title,0,سیاسی,0.0,,,,,,,0.0,
مردم آبادان تاوان امضای چه کسانی را می‌دهند؟ /نقد دوم خرداد به روایت روزنامه جوان/جراحی اقتصادی چگونه؟,only_title,0,اقتصادی,0.0,,,,,,,0.0,
خبر مهم چهره نزدیک به قالیباف از ترکیب کابینه رئیسی /دولت آینده ماه عسل ندارد /نباید وزیری انتخاب شود که نفت قاچاق بفروشد,only_title,0,سیاسی,0.0,,,,,,,0.0,
(ویدئو) ملکه انگلیس: نمی‌توانم حرکت کنم,only_title,0,ورزشی,0.0,,,,,,,0.0,
بورل: با ایجاد ممنوعیت برای ورود روس‌ها موافق نیستم,only_title,0,اخبار جهان,0.0,,,,,,,0.0,
عامل شگفت انگیز برف های اخیر تهران و ایران چیست؟,only_title,0,اجتماعی,0.0,,,,,,,0.0,
شرط و شروط پرسپولیس برای جذب محمد دانشگر,only_title,0,ورزشی,0.0,,,,,,,1.0,
افشای مشخصات تبلت اقتصادی گلکسی تب A7 2022 سامسونگ,only_title,0,علم و تکنولوژی,0.0,,,,,,,0.0,
مرور زندگی و کارنامه تیزپرواز گردان ۱۱ شناسایی,only_title,0,سیاسی,1.0,,,,,,,0.0,
«علف‌زار» با پژمان جمشیدی و سارا بهرامی، تماشاگرانی تازه به سینماها می‌آورند؟,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
لپ تاپ‌های جدید و فوق باریک لنوو,only_title,0,علم و تکنولوژی,0.0,,,,,,,1.0,
عجیب‌ترین تهدید آمریکا علیه ایران | منشاء چالش‌‎های امنیتی ایران است!,only_title,0,سیاسی,1.0,,,,,,,0.0,
لوازمی که تقلب را یدک می‌کشند!,only_title,0,اجتماعی,0.0,,,,,,,0.0,
خودداری پزشکان دانمارکی از تجویز قرص ضد کرونا,only_title,0,سلامت و پزشکی,0.0,,,,,,,0.0,
اقدام روحیه بخش برای تیم ملی قبل از بازی با آمریکا | میهمانان ویژه در راه قطر,only_title,0,ورزشی,0.0,,,,,,,0.0,
جزئیاتی از دیدار مهم سردار فلاح زاده با محمد محی سخنگوی کتائب حزب‌الله در عراق,only_title,0,سیاسی,0.0,,,,,,,0.0,
ساپینتو از بین ۵ نفر ۲ نفر باید خط بزند!,only_title,0,ورزشی,0.0,,,,,,,0.0,
دم خروس ایران اینترنشنال بیرون زد | گفتگوی این شبکه با نتانیاهو | درخواست برای اعمال تحریم فلج‌کننده علیه ایران,only_title,0,سیاسی,1.0,,,,,,,0.0,
عکس | هشدار صوتی پلیس در اکباتان جنجالی شد ؛ چرا پلیس گفت سر ناموس‌مان را هم می‌بریم! | اصل ماجرای فایل صوتی پخش شده پلیس چیست؟,only_title,1,سیاسی,0.0,,,,,,,1.0,
خطیب جمعه سمنان : هر خانواده باید حداقل چهار فرزند بیاورد / نرخ باروری در کشور ۷۰ درصد کاهش داشته است,only_title,0,سیاسی,0.0,,,,,,,0.0,
پیشنهاد اصناف درباره اخذ مالیات از تراکنش‌های بانکی/ درستی: صنوف نمی‌دانستند، دریافت مالیات جدید را عقب بیاندازید,only_title,1,اقتصادی,0.0,,,,,,,1.0,
تشکیل بیش از ۷ هزار پرونده تخلف صنفی در خوزستان,only_title,0,اجتماعی,0.0,,,,,,,0.0,
(ویدئو) لوکاشنکو در جمع پناهجویان,only_title,0,سیاسی,0.0,,,,,,,0.0,
ببینید | این‌گونه سقف قطار متلاشی شد!,only_title,0,علم و تکنولوژی,0.0,,,,,,,0.0,
مظنه قیمت واحد‌های تجاری و اداری در پاساژ‌های معروف تهران,only_title,0,اقتصادی,0.0,,,,,,,0.0,
مشتری اروپایی مهاجم پرسپولیس مشخص شد,only_title,0,ورزشی,0.0,,,,,,,1.0,
نرخ رسمی ۲۱ ارز کاهش یافت | ۲۲ اسفند ۱۴۰۱,only_title,0,اقتصادی,0.0,,,,,,,0.0,
به چه دلیل اساتید اخراج می‌شوند؟ / قدرت، چقدر می‌ارزد؟ / بازار ارز تا کجا می‌تازد؟,only_title,1,سیاسی,1.0,,,,,,,0.0,
مقایسه اجاره‌بها واحد‌های نقلی در شمال و جنوب تهران,only_title,0,اقتصادی,0.0,,,,,,,0.0,
سامسونگ رویای اپل را محقق خواهد کرد!,only_title,0,علم و تکنولوژی,1.0,,,,,,,0.0,
جزئیات جدید از درگیری «ملا عبدالغنی برادر» با حقانی‌ها,only_title,0,اخبار جهان,0.0,,,,,,,0.0,
واکنش صدا و سیما به حاشیه‌های کمک شش میلیاردی به برنامه «میدون»,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
حضور ۱۵ کشور در رقابت‌های جام جهانی اسکی چمن دیزین,only_title,0,اجتماعی,0.0,,,,,,,0.0,
۴۰ ناظر اروپایی در مرز ارمنستان و جمهوری آذربایجان مستقر می شوند,only_title,0,سیاسی,0.0,,,,,,,0.0,
ایجاد اشتغال پایدار در مناطق مرزی با جدیت دنبال می‌شود,only_title,0,اجتماعی,0.0,,,,,,,0.0,
مازندرانی ها ۹۰۰ میلیون تومان زکات دادند/ معرفی روستای نمونه ,only_title,0,اجتماعی,0.0,,,,,,,0.0,
سه نکته درباره قیمت دنا پلاس اتوماتیک,only_title,0,اقتصادی,0.0,,,,,,,1.0,
روایت‌هایی از مسمومیت دانش آموزان قمی/ دانش‌آموزان درباره حادثه تکراری چه گفتند؟,only_title,1,اجتماعی,1.0,,,,,,,1.0,
شرکت بیش از ۸۰۰ اثر در جشنواره‌ «عهد کودکان دبستانی با حاج قاسم»,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
بازیگر نقش «آتقی» درگذشت,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
وزیر آموزش و پرورش: تعطیلی مدارس بدنبال شیوع کرونا تصمیم اشتباهی بود,only_title,1,اجتماعی,0.0,,,,,,,1.0,
صنایع‌ دستی استان بوشهر در قطر عرضه شد,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
کشف اجساد حلق آویز یک خانواده ۵ نفره در نجف‌آباد,only_title,0,اجتماعی,0.0,,,,,,,0.0,
۴۶۶ روز ریزش اشتغال/ کرونا چگونه به بازار کار ایران حمله کرد؟,only_title,0,اقتصادی,1.0,,,,,,,0.0,
ردپای عرب ها در گرانی ویلاهای شمال ایران | شبی ۱۵ میلیون تومان برای اجاره ویلاهای لوکس,only_title,0,اقتصادی,1.0,,,,,,,0.0,
وجود ۷۰۰ هزار دختر و پسر مجردِ بالای ۴۰ سال در ایران | چرا تعداد مجردهای دهه‌پنجاهی از دهه‌شصتی‌ها بیشتر است؟ | بیشترین مجردها ساکن این استان‌ها هستند,only_title,0,اجتماعی,1.0,,,,,,,0.0,
افزایش ۶ درصدی سفر در پایانه‌های مسافربری اردبیل,only_title,0,اجتماعی,0.0,,,,,,,0.0,
زندگی پس از زندگی؛ از فاخرترین برنامه‌ها برای توسعه مرگ‌آگاهی است,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
قیمت سکه پارسیان امروز ۸ آبان ۱۴۰۰,only_title,0,اقتصادی,0.0,,,,,,,0.0,
متاسفانه به تحریم عادت کرده‌ایم / سفر گروسی و فرصتی مناسب / برآورد احتمالی کسری بودجه سال آینده,only_title,0,سیاسی,0.0,,,,,,,0.0,
برخی شهروندان نسبت به داشتن زنجیر چرخ بی‌توجه هستند/۱۵۰ تن شن و نمک در سطح جاده‌ها پخش شد,only_title,0,اجتماعی,0.0,,,,,,,0.0,
جدیدترین خبر از ثبت نام جدید نهضت مسکن,only_title,0,اقتصادی,0.0,,,,,,,1.0,
اولین شهرک کارگاهی در ساری احداث می‌شود,only_title,0,اجتماعی,0.0,,,,,,,0.0,
اتحادیه اروپا کدام مقامات دولتی، نمایندگان مجلس و فرماندهان سپاه را «تحریم» کرد؟ + اسامی,only_title,0,سیاسی,1.0,,,,,,,0.0,
 ۷ نفر از طراحان اغتشاشات در رباط کریم دستگیر شدند,only_title,0,سیاسی,0.0,,,,,,,0.0,
پوتین سند الحاق چهار منطقه اشغالی اوکراین به روسیه را امضا کرد,only_title,1,اخبار جهان,0.0,,,,,,,1.0,
هیئت‌های مذهبی استان بوشهر حمایت و پشتیبانی شوند,only_title,0,سیاسی,0.0,,,,,,,0.0,
چرخشِ طالبان,only_title,0,سیاسی,0.0,,,,,,,0.0,
بازداشت سه فرزندی که با همکاری یکدیگر پدرشان را ربوده بودند,only_title,0,اجتماعی,0.0,,,,,,,0.0,
انسیه خزعلی ؛ ماندن یا رفتن ، مسئله این است / فرمان تبلیغی رئیسی دردسرساز شد,only_title,1,سیاسی,0.0,,,,,,,0.0,
تعقیب زن مطلقه به اتهام زنای محصنه در افغانستان,only_title,0,سیاسی,0.0,,,,,,,0.0,
شباهت گوشی‌های سری گلکسی S23 سامسونگ به نسل قبلی,only_title,0,علم و تکنولوژی,0.0,,,,,,,0.0,
مناسب‌سازی ۲۰۰ کیلومتری در تهران؛ شورای شهر سند و مدرکی ندارد!/ «کنتور که نمی‌اندازد بگویند ۲۰۰۰ کیلومتر»,only_title,0,اجتماعی,0.0,,,,,,,0.0,
پاسخ کریم باقری در خصوص جذب بشار رسن و مهاجم برزیلی | هر کسی از هر جایی ناراحت است به بزرگان فوتبال گیر می دهد,only_title,0,ورزشی,0.0,,,,,,,0.0,
پوشش ۸۰ درصدی دانش‌آموزان استثنایی خوزستان در شبکه شاد,only_title,0,اجتماعی,0.0,,,,,,,0.0,
زمان اکران «ابلق» و «شب طلایی» مشخص شد/ تعطیلی محرمی سینماها,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
 کشورهای اروپایی برای تحریم نفت روسیه به توافق نرسیدند,only_title,0,اخبار جهان,0.0,,,,,,,0.0,
جزییات ورود اومیکرون به ایران/ احتمال شروع پیک جدید طی سه تا چهار هفته آینده,only_title,1,اجتماعی,0.0,,,,,,,1.0,
نهضت بهسازی و بازسازی مدارس تخریبی در استان بوشهر تشکیل شود,only_title,0,سیاسی,0.0,,,,,,,0.0,
(ویدئو) لحظه خروج اشرف غنی از افغانستان و پیام عبدالله عبدالله,only_title,0,سیاسی,0.0,,,,,,,0.0,
با قید وثیقه / جادی میرمیرانی آزاد شد,only_title,0,سیاسی,0.0,,,,,,,0.0,
مسجدالاقصی در خطر است!,only_title,0,ورزشی,1.0,,,,,,,0.0,
ادعای نشریه آمریکایی درباره نقشه پوتین علیه بایدن,only_title,0,اخبار جهان,0.0,,,,,,,0.0,
خبر جدید سازمان برنامه و بودجه درباره قیمت بنزین | تصمیم نهایی دولت مشخص شد,only_title,1,اقتصادی,0.0,,,,,,,1.0,
تمام کارهای حوزه هنری شورا محور است,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
امید بستن به برجام بیهوده‌ است | یادمان باشد آلمانی‌ها نیروگاه بوشهر را رها کردند اما روس‌ها آن را تکمیل کردند,only_title,0,سیاسی,0.0,,,,,,,0.0,
جنجال استقلال و گل‌گهر؛ داور با اسکورت از آزادی خارج شد,only_title,1,ورزشی,0.0,,,,,,,0.0,
خواننده رسمی ستاد رئیسی کیست؟,only_title,0,سیاسی,0.0,,,,,,,0.0,
(ویدئو) عراقچی: اختلافات حل ناشدنی نیستند,only_title,0,سیاسی,0.0,,,,,,,0.0,
«طرح شهربان» تکمیل کننده الگوی حکمرانی مشارکتی شورای ششم ,only_title,0,اجتماعی,0.0,,,,,,,0.0,
بازیکن برزیلی عامل جدایی طیبی/اطلاعی از بازی ایران - پرتغال ندارم,only_title,0,ورزشی,0.0,,,,,,,0.0,
آخرین قیمت دلار و یورو ۲۰ اسفند ۱۴۰۱/ تداوم ریزش دلار ,only_title,1,اقتصادی,0.0,,,,,,,0.0,
افشای زودهنگام مشخصات گوشی‌های پرچمدار سری گلکسی اس ۲۲,only_title,0,علم و تکنولوژی,0.0,,,,,,,0.0,
تردد مسافری در بنادر استان بوشهر تعطیل شد,only_title,0,اقتصادی,0.0,,,,,,,0.0,
در پس پرده اعتراضات قزاقستان چه می‌گذرد؟,only_title,0,سیاسی,0.0,,,,,,,0.0,
زوج آتشین خط حمله دهه ۶۰ در تمرین پرسپولیس,only_title,0,ورزشی,0.0,,,,,,,0.0,
یک پیش‌بینی از آینده بازار سرمایه | شاخص بورس به کدام سمت می‌رود؟,only_title,1,اقتصادی,0.0,,,,,,,0.0,
ورود آخوندزاده به قندهار و دیدار با رهبران سیاسی طالبان,only_title,0,اخبار جهان,0.0,,,,,,,0.0,
صدور ۸۴ پروانه ساخت محصولات آرایشی و بهداشتی در منطقه آزاد قشم,only_title,0,اقتصادی,0.0,,,,,,,0.0,
تصاویر غرق شدن شناور تانزانیایی در جنوب ایران ؛ علت حادثه اعلام شد | وضعیت خدمه کشتی در بندر پارس,only_title,0,اجتماعی,1.0,,,,,,,0.0,
اختیار تذکر به همه نهادها را داریم | آیا رئیسی جمهوری در نا آرامی های اخیر به نهادی تذکر داده است؟ | دلیل برخی عقب‌ماندگی‌ها در اجرای قانون اساسی,only_title,0,سیاسی,0.0,,,,,,,1.0,
آخرین وضعیت واگذاری تالاب‌ها به وزارت نیرو/نگرانی از منحرف کردن مسیر هیرمند به سمت افغانستان,only_title,0,اجتماعی,0.0,,,,,,,0.0,
(عکس) وعده جدید فرهاد مجیدی به هواداران استقلال,only_title,0,ورزشی,0.0,,,,,,,0.0,
متن کامل قطعنامه راهپیمایی ۱۳ آبان | دستگاه قضایی کشور عاملان جنایت‌های اندوهبار اخیر را محاکمه کنند,only_title,0,سیاسی,0.0,,,,,,,0.0,
روز آتشین خودروسازان در بورس / سایپا حق دارد عصبانی باشد!,only_title,1,اقتصادی,0.0,,,,,,,1.0,
مذاکره نهایی با فلیکس سانچز امروز در قطر / او سرمربی تیم ملی امید هم خواهد بود: اختصاصی تابناک,only_title,0,ورزشی,0.0,,,,,,,0.0,
پیگیری متخلفان رانندگی از طریق فضای مجازی,only_title,0,اجتماعی,0.0,,,,,,,0.0,
سرمایه سرخابی‌ها با پول مردم زیاد می‌شود,only_title,0,اقتصادی,0.0,,,,,,,0.0,
۱۴ زندانی هرمزگان در اجرای دستور رئیس قوه قضاییه، آزاد شدند,only_title,0,اجتماعی,1.0,,,,,,,0.0,
ترافیک سنگین در محور کرج به سمت چالوس,only_title,0,اجتماعی,0.0,,,,,,,0.0,
بر مبنای رفتار عملی آمریکایی‌ها قضاوت خواهیم کرد,only_title,0,سیاسی,0.0,,,,,,,0.0,
فدراسیون فوتبال کمر پرسپولیس را شکست؟,only_title,0,ورزشی,0.0,,,,,,,1.0,
علی‌اف: مقامات ایران اسرائیل را کجا دیدند، مدرک ارائه دهند,only_title,0,سیاسی,0.0,,,,,,,1.0,
ورود ۲۰ ون ویژه معلولان و جانبازان به ناوگان اتوبوسرانی تهران ,only_title,0,اجتماعی,0.0,,,,,,,0.0,
میزبانی زوار اربعین در مرز مهران,only_title,0,اجتماعی,0.0,,,,,,,1.0,
دادگاه عاملان حمله تروریستی شاهچراغ (ع) برگزار شد/ عضویت در گروه تروریستی داعش و اجتماع و تبانی به قصد اقدام علیه امنیت کشور از جمله اتهامات متهمان پرونده است / ماجرای تغییر دستور داعش به متهم ردیف اول,only_title,1,سیاسی,1.0,,,,,,,1.0,
گرایی: نه خانه‌ام را در شیراز گرفته‌ام و نه کار استخدامم انجام شده است,only_title,0,ورزشی,0.0,,,,,,,0.0,
وزیر کشور وارد خرمشهر شد,only_title,0,سیاسی,0.0,,,,,,,0.0,
جزییات جلسه غیرعلنی دولت و مجلس | تاکید دولت و مجلس: مردم همراه با انقلاب هستند و توجه جدی به توطئه‌های دشمن ندارند | بهترین راه مقابله با اغتشاشات,only_title,0,سیاسی,1.0,,,,,,,0.0,
سریال «مستوران» دوباره به شبکه یک آمد/ پخش از دوم تیر,only_title,0,فرهنگی و هنری,0.0,,,,,,,0.0,
جلوگیری از تغییر کاربری ۳۸۰ هکتار از اراضی کشاورزی ساوجبلاغ,only_title,0,اجتماعی,0.0,,,,,,,0.0,
بازی‌های مقدماتی جام جهانی به تهران می‌آید؟,only_title,1,ورزشی,0.0,,,,,,,0.0,
تحریم با روسیه چه کرده است؟,only_title,0,سیاسی,0.0,,,,,,,0.0,
در هواپیمای استقلال بعد از اعلام قهرمانی در لیگ چه گذشت؟,only_title,0,ورزشی,0.0,,,,,,,0.0,
ببینید | واکنش تند کی‌روش به طرفداران ایران | این بازیکنان دشمن شما نیستند!,only_title,0,ورزشی,0.0,,,,,,,1.0,
صدور احکام رتبه‌بندی معلمان بازنشسته از امروز,only_title,0,اجتماعی,0.0,,,,,,,0.0,
