text,text_type,real_tag,category,predicted_k_0,predicted_k_1,predicted_k_2,predicted_k_3,predicted_k_4,predicted_k_5,predicted_k_10,predicted_k_20,predicted_k_50
صدور ۳۵۹ فقره جواز تاسیس با امکان سرمایه‌گذاری ۱۱ هزار میلیارد تومانی,full_text,0,اجتماعی,,,,,,,,0,
طالبان ۲۶ تانکر سوخت ایران را پس فرستاد,full_text,0,اخبار جهان,,,,,,,,0,
ایجاد کمپ های ورزشی شاه کلید توسعه گردشگری و اقتصادی کیش,full_text,0,اجتماعی,,,,,,,,0,
چهار روایت کمیک‌موشن از عباس دوران، مهدی باکری، مصطفی چمران و حسن باقری,full_text,0,فرهنگی و هنری,,,,,,,,0,
ببینید | تصاویر دوربین مدار بسته اقدامات مجرمانه ماهان صدرات | لحظه فرو کردن چاقو به بدن یک شهروند عادی,full_text,0,اجتماعی,,,,,,,,'1',
بازیکن هندبال ایران پناهندگی‌اش را تایید کرد,full_text,0,ورزشی,,,,,,,,0,
لایحه الحاق ایران به سازمان شانگهای در مجلس تصویب شد,full_text,0,سیاسی,,,,,,,,1,
هزار زبان برای اظهار ارادت به سیدالشهدا(ع),full_text,0,فرهنگی و هنری,,,,,,,,0,
قیمت سکه امامی امروز سه شنبه چهارم مرداد ماه ۱۴۰۱,full_text,0,اقتصادی,,,,,,,,0,
اولین مصاحبه اسکوچیچ بعد از برکناری از تیم ملی | رفتار غیرمنتظره سرمربی سابق ایران,full_text,0,ورزشی,,,,,,,,0,
نتایج قرعه‌کشی فروش فوق‌العاده ایران‌خودرو اعلام شد | برندگان خوش شانس چه کسانی هستند؟,full_text,1,اقتصادی,,,,,,,,1,
(ویدیو) خلاصه بازی منچسترسیتی ۷ – ۰ لایپزیش؛ هیولایی به اسم هالند,full_text,1,ورزشی,,,,,,,,1,
عجیب‌ترین شوک به دنیای فوتبال,full_text,1,ورزشی,,,,,,,,1,
(تصاویر) جنگل‌های اوکراین نیز از حملات روسیه در امان نماند,full_text,0,سیاسی,,,,,,,,0,
عربستان از کشف چند میدان گاز طبیعی خبر داد,full_text,0,اخبار جهان,,,,,,,,0,
تفال به حافظ امروز سه‌شنبه ۱۰ آبان ماه ۱۴۰۱,full_text,0,فرهنگی و هنری,,,,,,,,0,
افزایش ۶٢ درصدی تصادف اتوبوس ها نسبت به سال گذشته,full_text,0,اجتماعی,,,,,,,,0,
مراسم عزاداری همراه با اجرای مارش در جوار مسجد جامع اردستان,full_text,0,فرهنگی و هنری,,,,,,,,0,
جدال فارس با تلویزیون؛ آمنه سادات ذبیح‌پور دروغگوست!,full_text,0,سیاسی,,,,,,,,1,
احتمال استفاده روسیه از سلاح‌های هسته‌ای چقدر است؟,full_text,0,سیاسی,,,,,,,,0,
اختصاصی تابناک: دعوتنامه فیفا برای علی دایی؛ شهریار اجازه خروج دارد؟ + سند,full_text,0,ورزشی,,,,,,,,1,
تصمیم شورای امنیت کشور درباره پاسارگاد و تخت‌ جمشید,full_text,0,فرهنگی و هنری,,,,,,,,0,
قیمت مسکن تهران؛ آمارهای شگفت‌انگیز برای خریداران خانه,full_text,1,اقتصادی,,,,,,,,1,
نخست‌وزیر انگلیس انتخاب شد | یک آسیایی در راس دولت,full_text,1,سیاسی,,,,,,,,0,
تأمین نیازهای ترافیکی منطقه ۱۳ با اجرای طرح خدمت,full_text,0,اجتماعی,,,,,,,,0,
بزرگترین اختلاس‌گر ایران کیست؟ | معادل بودجه دولت در سال ۱۴۰۱ را بردند!,full_text,0,سیاسی,,,,,,,,0,
تصمیم نهایی درباره قطع اینترنت گرفته شد,full_text,1,اجتماعی,,,,,,,,1,
شور و نشاط جزیره نشینان با برگزاری جشنواره بین المللی جزیره فوتبال,full_text,0,ورزشی,,,,,,,,0,
تغییر واحد پول ایران از ریال به زَر؟/ توضیحات یک مدیر بانک مرکزی,full_text,1,سیاسی,,,,,,,,0,
کدام استان‌ها بهترین شرایط را برای کار دارند؟ | این ۳ استان نامساعدترین وضعیت را دارند,full_text,0,اقتصادی,,,,,,,,0,
وزیر خارجه سوئد: قطعنامه علیه سپاه غیرالزام‌آور است,full_text,0,سیاسی,,,,,,,,0,
بوستان ۲۳ هکتاری «دانایی» در ایام الله دهه فجر بهره‌برداری می‌شود,full_text,0,اجتماعی,,,,,,,,0,
گفت و شنود داغ دو چهره سیاسی درباره آینده کشور:بخش بزرگی از مردم معترض اهل براندازی نیستند/ فقط ۲ سال فرصت برای اصلاحات است!/اکثر مردم خواهان تغییرند,full_text,0,سیاسی,,,,,,,,0,
انفجار مواد محترقه در قرچک/یک خانه تخریب و ۲نفر مصدوم شدند,full_text,0,اجتماعی,,,,,,,,0,
ماجرای چرب و چیل «قیمت گوشت»,full_text,1,اقتصادی,,,,,,,,0,
ناو‌های جنگی در صحرا؛ نگرانی جدید پنتاگون,full_text,0,سیاسی,,,,,,,,0,
احتمال تعدیل در افزایش ۵۷ درصدی حقوق کارگران به دستور رئیس‌جمهور,full_text,1,اقتصادی,,,,,,,,1,
مرگ تلخ ملی پوش جوان کلمبیا با سکته قلبی در تمرین,full_text,0,ورزشی,,,,,,,,0,
حضور الکاظمی و وزرای دفاع و کشور عراق در اربیل,full_text,0,اخبار جهان,,,,,,,,0,
انتصاف فامیلی: مادر زن شهردار بجنورد مشاور دامادش شد,full_text,0,اجتماعی,,,,,,,,0,
اطلاعیه مهم سازمان هواپیمایی کشور برای مسافران هوایی درباره تغییر ساعت رسمی,full_text,0,اجتماعی,,,,,,,,1,
کلید ناباروری در دست این جونده عجیب است,full_text,0,علم و تکنولوژی,,,,,,,,0,
(عکس) کنایه سنگین مهاجم استقلال به پرسپولیس,full_text,1,ورزشی,,,,,,,,0,
نیازمند فعالیت های بیشتر در حوزه جوانان هستیم,full_text,0,اجتماعی,,,,,,,,0,
توضیحات مهم وزیر ارتباطات درباره فعالیت تجاری در پلتفرم‌های داخلی,full_text,0,اقتصادی,,,,,,,,1,
جدیدترین آمار مبتلایان و فوتی‌های کرونا در جهان,full_text,0,اجتماعی,,,,,,,,0,
تیم سعودی برای خرید رونالدو چاه نفت فروخت؛ کریس در عربستان,full_text,1,ورزشی,,,,,,,,0,
توضیح جدید سازمان غذا و دارو درباره کمبود دارو | آخرین وضعیت تامین آنتی‌بیوتیک و انسولین,full_text,1,اجتماعی,,,,,,,,0,
(ویدئو) نخستین حضور بشار اسد در حلب پس از آزادسازی,full_text,0,اخبار جهان,,,,,,,,0,
حمله به پایگاه بسیج در میاندورود | جزئیات اقدام وحشیانه اغتشاشگران,full_text,0,اجتماعی,,,,,,,,'1',
جزئیات بیشتر از تیراندازی در خیابان طالقانی/ مجروح شدن دو پلیس و دستگیری متهم,full_text,1,اجتماعی,,,,,,,,'0',
جاماندگان سهام عدالت بخوانند | تکلیف ۳.۵ میلیون جامانده از سهام عدالت چه می‌شود؟,full_text,1,اقتصادی,,,,,,,,1,
دورکاری ادارات ، سازمانها ، ارگانها و شرکتهای دولتی استان سمنان,full_text,0,اجتماعی,,,,,,,,0,
استرداد کلاهبردار میلیاردی به کشور,full_text,0,اجتماعی,,,,,,,,0,
منزل عامل عملیات قدس پلمب شد,full_text,0,اخبار جهان,,,,,,,,0,
بیانیه وزارت خارجه روسیه درباره نتایج مذاکرات وین,full_text,0,اخبار جهان,,,,,,,,0,
تولید بیش از ۴۱۵ میلیون قطعه جوجه در گیلان/رشد ۸ درصدی جوجه ریزی,full_text,0,اقتصادی,,,,,,,,0,
با اهانت به رهبر معظم انقلاب بساط شما درهم ریخته خواهد شد | حجاب اجباری نیست,full_text,0,سیاسی,,,,,,,,0,
خبر مهم رییس کل بانک مرکزی برای  دانش‌بنیان‌ها,full_text,0,اقتصادی,,,,,,,,0,
انفجار در بزرگراه اشرفی اصفهانی؛ یک نفر کشته شد,full_text,0,اجتماعی,,,,,,,,0,
سنگ کیسه صفرا خطر ابتلا به سرطان پانکراس را افزایش می دهد,full_text,0,سلامت و پزشکی,,,,,,,,1,
این خودرو یک‌شبه ۲ میلیارد تومان گران شد,full_text,0,اقتصادی,,,,,,,,1,
(ویدیو) گل زیبای کریم انصاری فرد در لیگ قبرس,full_text,0,ورزشی,,,,,,,,0,
اعزام مبلغ ویژه اربعین در دستور کار/ «با نور» برگزار می‌شود,full_text,0,فرهنگی و هنری,,,,,,,,0,
محاصره افشین پیروانی توسط زورگیرها | درگیری خطرناک سرپرست سرخ ها و نجات توسط مردم,full_text,0,ورزشی,,,,,,,,0,
لطفا با کفش وارد نشوید!,full_text,0,ورزشی,,,,,,,,0,
برای درآمد نفتی سرشار آماده ایم؟ / خطای استراتژیک پوتین / اشغالگری روس‌ها و منافع ملی,full_text,0,اقتصادی,,,,,,,,0,
ادعای سنتکام درباره سرنگونی پهپاد ایرانی در سوریه/ توییت نماینده روسیه درباره برنامه پنهانی غرب برای ایران/ چراغ سبز آمریکا به عراق برای واردات برق و گاز از ایران/مخالفت فرانسه، آلمان، انگلیس، آمریکا و ایتالیا با شهرک‌ سازی‌های نتانیاهو,full_text,0,اخبار جهان,,,,,,,,1,
ستاره پرسپولیس دغدغه جدید یحیی گل محمدی,full_text,0,ورزشی,,,,,,,,0,
سارینا اسماعیل‌زاده به دست نیروهای امنیتی کشته شد؟ | واکنش مادر، برادر و دایی به مرگ دختر ۱۶ ساله | نتایج تحقیقات بازپرسی از مادر سارینا,full_text,1,اجتماعی,,,,,,,,0,
تهرانی ها بیشتر از میانگین جهانی آب و انرژی استفاده می‌ کنند |  ساخت نیروگاه کوچک مقیاس خورشیدی در ساختمان‌ها,full_text,0,اجتماعی,,,,,,,,0,
واکسیناسیون بیش از ۹۰ هزار نفر استاد و کارمند دانشگاه در مرداد,full_text,1,اجتماعی,,,,,,,,0,
فراخوان اعزام مشمولان هرمزگانی به خدمت سربازی در یکم بهمن ماه,full_text,0,اجتماعی,,,,,,,,0,
لابد ما زندان بودیم این آقا قائم‌مقام باشگاه بود/ آجورلو استقلال را قهرمان کند؛ بعد برود!,full_text,0,ورزشی,,,,,,,,0,
پوتین چه زمانی خواهد مرد؟ / به زمان پخش باله «دریاچه قو» توجه کنید,full_text,0,فرهنگی و هنری,,,,,,,,0,
استفاده از «ربات‌های آدم‌کش» در آمریکا تایید و بلافاصله تکذیب شد,full_text,0,علم و تکنولوژی,,,,,,,,0,
تغییری در ضوابط فروش نقدی ارز در صرافی‌ها ایجاد نشده است,full_text,0,اقتصادی,,,,,,,,0,
آموزش فیلمسازی در کدام استان‌ها رایگان شد؟/ جزییات یک طرح حمایتی,full_text,0,فرهنگی و هنری,,,,,,,,0,
میزان تولید و مصرف در بازار به اعتدال برسد,full_text,0,سیاسی,,,,,,,,0,
پیوند مسجد و مدرسه با شاه‌کلید امام جماعت مسجد امام حسین(ع),full_text,0,فرهنگی و هنری,,,,,,,,0,
آغاز افت فشار تولید گاز در پارس جنوبی,full_text,0,اقتصادی,,,,,,,,0,
تعیین تکلیف حقوق بازنشستگان در دست هیات امنای تامین اجتماعی / حقوق مستمری‌بگیران مردادماه اصلاح می‌شود؟,full_text,1,اقتصادی,,,,,,,,1,
دستاوردهای نظام باید برای مردم بازگو شود,full_text,0,سیاسی,,,,,,,,0,
حجت الله عبدالملکی دبیر شورای عالی مناطق آزاد شد,full_text,0,سیاسی,,,,,,,,0,
وضعیت عجیب در بازار ملک شمال تهران/ فروش خانه ۴۰ درصد زیر قیمت بازار,full_text,0,اقتصادی,,,,,,,,0,
کشف محموله بزرگ قاچاق «باله کوسه ماهی» در کیش,full_text,0,اجتماعی,,,,,,,,0,
اجرای طرح «یاریگران زندگی» در ۵۰ درصد مدارس خوزستان,full_text,0,اجتماعی,,,,,,,,0,
زیر گرفتن دو زن به بهانه بدحجابی با پژو پارس در ارومیه/ دستگیری فرد خاطی,full_text,0,اجتماعی,,,,,,,,0,
درگیری خونین در ورزشگاه آزادی در حاشیه لیگ پاورلیفتینگ,full_text,0,ورزشی,,,,,,,,0,
هفتاد و هفتمین مجمع عمومی سازمان ملل آغاز شد | نخستین گردهمایی حضوری کشورها از زمان آغاز کرونا,full_text,0,سیاسی,,,,,,,,0,
واکنش به رامبد جوان درباره برداشتن ماسک در خندوانه/ عضو کمیته علمی ستاد کرونا: یک برنامه تلویزیونی نمی‌تواند چنین تصمیمی بگیرد,full_text,0,اجتماعی,,,,,,,,0,
سفر سرنوشت ساز مدیرکل آژانس به ایران/ آمریکا در انتظار گزارش سفر گروسی,full_text,0,اخبار جهان,,,,,,,,'1',
خبر مهم وزیر اقتصاد درباره کوپن الکترونیکی/ زمان توزیع کالابرگ مشخص شد؟,full_text,1,اقتصادی,,,,,,,,1,
اجتماع تولیدکنندگان محصولات حجاب در بخش عفاف‌وحجاب نمایشگاه قرآن,full_text,0,اقتصادی,,,,,,,,0,
قیمت خودرو‌های ایران خودرو امروز یکشنبه ۳۰ بهمن ۱۴۰۱,full_text,0,اقتصادی,,,,,,,,0,
مرحوم عبایی دغدغه مردم داشت و خواهان اصلاح امور به نفع آنان بود,full_text,0,سیاسی,,,,,,,,0,
رفع یک سوء‌تفاهم؛ شرکت‌کنندگان «جوکر» با علی مسعودی مشکلی داشتند؟,full_text,0,فرهنگی و هنری,,,,,,,,0,
دستگیری منتشر کننده سوالات کنکور | آزمون با مشکل مواجه شد؟,full_text,1,اجتماعی,,,,,,,,1,
پاسخ تند مرندی به نخست وزیر کانادا | این دروغ بزرگ و شیطانی یک رهبر کاملا فاسد غربی است,full_text,0,سیاسی,,,,,,,,1,
آیا مواد غذایی ارگانیک سالم‌تر هستند؟,full_text,1,سلامت و پزشکی,,,,,,,,0,
(ویدئو) جنجال «شهر گربه‌ها»؛ توقیف سید جواد هاشمی؟!,full_text,0,فرهنگی و هنری,,,,,,,,0,
توهین غیرمنتظره رییس فدراسیون فرانسه به زیدان |‌ واکنش فوری امباپه در حمایت از مربی محبوب,full_text,0,ورزشی,,,,,,,,0,
ادعای عجیب آذربایجان ؛ ایران و ارمنستان آماده حمله شدند! | واکنش سخنگوی وزارت دفاع ارمنستان,full_text,1,اخبار جهان,,,,,,,,'1',
سارقان اماکن خصوصی در تنکابن دستگیر شدند,full_text,0,اجتماعی,,,,,,,,0,
هم‌خوانی سرودهای انقلاب اسلامی توسط مردم ری در حرم سیدالکریم (ع),full_text,0,سیاسی,,,,,,,,0,
اینستاگرام و واتس اپ به ایران می‌آیند؟,full_text,1,علم و تکنولوژی,,,,,,,,1,
مغز متفکر بارسلونا در راه پرسپولیس,full_text,0,ورزشی,,,,,,,,1,
جزئیات قرارداد شبانه علیرضا بیرانوند با باشگاه پرتغالی,full_text,0,ورزشی,,,,,,,,0,
اظهار نظر جدید چمران درباره توده گاز متان تهران,full_text,0,اجتماعی,,,,,,,,0,
چرا بیماران بهبودیافته کرونایی مدت‌ها احساس خستگی دارند؟,full_text,1,سلامت و پزشکی,,,,,,,,0,
هدف از سفر گروسی به ایران چه بود؟ | شرط مهم برای نتیجه بخش بودن سفر | ۵ انتظار مهم از مدیرکل آژانس ؛ هر بار از ایران رفته ...,full_text,0,سیاسی,,,,,,,,0,
بذرهایی که ناامیدی سبز کرد/ باز هم پای دلالان در میان است؟,full_text,0,اجتماعی,,,,,,,,0,
کرونا جان ۷ نفر را گرفت | شناسایی ۱۰۹ بیمار جدید | ۷ شهرستان در وضعیت نارنجی قرار گرفتند,full_text,0,اجتماعی,,,,,,,,0,
افشای طراحی و مشخصات گوشی هوشمند موتورولا Frontier,full_text,0,علم و تکنولوژی,,,,,,,,0,
فارابی اسامی را به اسکار ارسال کرده است,full_text,0,فرهنگی و هنری,,,,,,,,0,
اسرائیل رسما ایران را تهدید کرد,full_text,1,سیاسی,,,,,,,,1,
تعطیلی دفاتر اسناد رسمی تا ٣٠ مرداد,full_text,0,اجتماعی,,,,,,,,0,
واکنش ایران به اظهارات رئیس جمهور آذربایجان علیه رزمایش سپاه,full_text,1,سیاسی,,,,,,,,0,
(ویدئو) نجات فیل سقوط کرده در گودال گل و لای,full_text,0,اجتماعی,,,,,,,,0,
سریال‌هایی در مورد شهیدان در راه آنتن تلویزیون,full_text,0,فرهنگی و هنری,,,,,,,,0,
اولین مصاحبه هالک فتوشاپی بعد از بازگشت به ایران,full_text,0,ورزشی,,,,,,,,0,
شرکت‌های ایتالیایی علاقه زیادی برای تجارت با ایران دارند,full_text,0,اقتصادی,,,,,,,,0,
ماجرای اختلاف در اردوی تیم ملی؛ از صحبت علیه اسکوچیچ تا لژیونری که ساکش را جمع کرد!,full_text,0,ورزشی,,,,,,,,0,
پیشنهادهای نجومی در لیگ که باورتان نمی‌شود,full_text,0,ورزشی,,,,,,,,0,
جزئیات جلسه غیرعلنی مجلس درباره ارز,full_text,0,سیاسی,,,,,,,,0,
راهنمای خرید روغن زیتون به پیشنهاد مشتریان فروشگاه‌های اینترنتی,full_text,0,اقتصادی,,,,,,,,0,
لیلا حاتمی فقط به مردان ایرانی نامحرم است؟!,full_text,0,فرهنگی و هنری,,,,,,,,0,
قیمت گوشی‌های شیائومی دوشنبه ۱۷ بهمن ۱۴۰۱,full_text,0,اقتصادی,,,,,,,,0,
شکست سنگین آیفون ۱۳ پرو مکس در برابر شیائومی 12S اولترا!,full_text,1,علم و تکنولوژی,,,,,,,,0,
آنچه اروپا از آفریقا دزدید!,full_text,0,سیاسی,,,,,,,,0,
مسیر مدال از وزارت ورزش نمی‌گذرد,full_text,0,ورزشی,,,,,,,,0,
اجاره بهای ارزان در تهران + جدول,full_text,0,اقتصادی,,,,,,,,0,
بمب خبری عضو جبهه پایداری با هشتگ زاکانی,full_text,0,سیاسی,,,,,,,,0,
ناکامی عنوان داران جهان در کسب سهمیه المپیک/ پرونده کشتی آزاد بسته شد,full_text,0,ورزشی,,,,,,,,0,
عکس | حرکت جنجالی کی‌روش رو به تماشاگران | عصبانیت مرد پرتغالی به اوج رسید,full_text,0,ورزشی,,,,,,,,0,
سفر رئیس قوه قضائیه به قم به تعویق افتاد,full_text,0,سیاسی,,,,,,,,0,
آمار فوتی‌های کرونا امروز سه شنبه ۱۴ تیر ۱۴۰۱,full_text,0,اجتماعی,,,,,,,,0,
دارندگان دستگاه کارتخوان بخوانند/ ماجرای مالیات از تراکنش‌های بانکی به کجا رسید؟,full_text,1,اقتصادی,,,,,,,,1,
«تهدید نوظهور» علیه محیط‌زیست ایران,full_text,1,اجتماعی,,,,,,,,0,
طراحی یک دیوار هوشمند برای نظارت از راه دور بر بیماران,full_text,0,علم و تکنولوژی,,,,,,,,0,
(تصاویر) وداع ثریا، دختر ایرانی، با توکیو,full_text,0,ورزشی,,,,,,,,0,
شورای رقابت از وزارت صمت توضیح خواست | بسته حمایتی دولت برای کسب و کارهای مجازی انحصاری است؟,full_text,1,اقتصادی,,,,,,,,0,
اخراج یک بازیکن به دلیل توهین به تیم ملی ایران | واکنش فوری به انتشار یک استوری,full_text,0,ورزشی,,,,,,,,0,
کرمانشاه دارای ۴۶ هزار نفر معلول است,full_text,0,اجتماعی,,,,,,,,0,
رکورد تاریخی مصرف برق شکست/ کمبود بیش از ۵ هزار مگاواتی برق,full_text,1,اقتصادی,,,,,,,,0,
پاسخ ظریف و عراقچی به ادعای بلینکن,full_text,0,اخبار جهان,,,,,,,,0,
معجزه بی‌نظیر این میوه خوشمزه در کاهش فشار خون و بی خوابی,full_text,0,فرهنگی و هنری,,,,,,,,1,
حواشی لو رفتن سوالات آزمون نهایی در مدارس؛ «اگر امتحانات دی این است آزمون خرداد چه می‌شود؟»,full_text,1,اجتماعی,,,,,,,,'1',
تریبون «نانو و صنعت ۱۴۰۱» برگزار می شود,full_text,0,علم و تکنولوژی,,,,,,,,0,
کاهش حقوق اساتید؛ دانشگاه صنعتی شاهرود پیشگام شد,full_text,1,سیاسی,,,,,,,,0,
استضیاح ۴ وزیر در مجلس مطرح است/قاسمی، فرد توانمندی بود/حوزه‌های اقتصادی نیاز به اصلاح دارند/وزارت صمت توانایی کار ندارد,full_text,0,سیاسی,,,,,,,,0,
«هناس» و «بدون قرار قبلی» برای بانوان و خانواده‌ها رایگان شد,full_text,0,فرهنگی و هنری,,,,,,,,0,
پیشنهاد نخست‌وزیر سابق انگلیس برای برگزاری نشست ویژه افغانستان,full_text,0,اخبار جهان,,,,,,,,0,
اتصال ۵حلقه چاه به خط انتقال آب چاهنیمه به زاهدان تا پایان دی ماه,full_text,0,اجتماعی,,,,,,,,0,
مادر باران کوچولو لب به اعتراف گشود | قاتل دختر ۶ ساله چه کسی است؟,full_text,0,اجتماعی,,,,,,,,0,
اهدای جایزه روابط‌عمومی برتر به روابط عمومی منطقه آزاد قشم,full_text,0,فرهنگی و هنری,,,,,,,,0,
مجریان سال تحویل تلویزیون مشخص شدند,full_text,0,فرهنگی و هنری,,,,,,,,0,
قاتل پاسدار فتح‌اللهی: می‌خواستم پولدار شوم | دستگیری سارقی که نمی‌دانست قاتل شده | تصادف جاده‌ای آنها را گیر انداخت,full_text,0,اجتماعی,,,,,,,,'0',
انصراف کشتی‌گیر آذربایجان از رویارویی با ایران | زارع بدون دردسر طلا گرفت,full_text,1,ورزشی,,,,,,,,1,
تکذیب شایعه خداحافظی؛ وریا می‌خواهد ادامه بدهد,full_text,0,ورزشی,,,,,,,,0,
خبر جدید وزارت صمت درباره فروش اقساطی خودروها | کدام محصولات سایپا و ایران خودرو لیزینگی فروخته می شوند؟,full_text,1,اقتصادی,,,,,,,,'1',
سیسمونی نوه قالیباف ، گریبان افشاگر را گرفت + تصویر حکم قضایی سنگین وحید اشتری,full_text,1,سیاسی,,,,,,,,0,
قیمت سکه پارسیان امروز ۲۸ آذر ۱۴۰۰,full_text,0,اقتصادی,,,,,,,,0,
گوشی پرچمدار هواوی میت ۵۰ رسماً معرفی شد,full_text,0,علم و تکنولوژی,,,,,,,,0,
(عکس) داماد به عروسی نیامد، عروس مجلس را با دوستانش برگزار کرد,full_text,0,ورزشی,,,,,,,,0,
مذاکرات موفق پرسپولیس با لوکادیا برای بازگشت! / بند فورس‌ماژور و خطر غرامت، مهاجم هلندی را برمی‌گرداند؟,full_text,0,ورزشی,,,,,,,,1,
کدام میراث احمدی‌نژاد آیینه دق مردم قم شد؟ | پروژه‌ ۲۲۶ میلیاردی بی سرانجام!,full_text,0,اجتماعی,,,,,,,,0,
اعتراض روزنامه «هم میهن» به بازداشت خبرنگار خود در روز عفو رهبری / اگر تصور می‌شود این چند روزنامه‌ محدود خطری دارند، بهتر است، «بسته» شوند,full_text,0,سیاسی,,,,,,,,0,
رضایتمندی شهروندان از خدمات درمانی شرکت شهر سالم,full_text,0,اجتماعی,,,,,,,,0,
احتمال غیبت کاپیتان استقلال مقابل سپاهان,full_text,0,ورزشی,,,,,,,,0,
اظهارات جدید رئیسی در باره پرونده مهسا امینی | دشمنان به قصد انزوای کشور وارد میدان شدند,full_text,0,سیاسی,,,,,,,,0,
(عکس) خشم کاربران ایرانی از میلاد عبادی پور,full_text,1,ورزشی,,,,,,,,0,
رهبر انقلاب: مسئله پیشرفت علمی فراموش نشود,full_text,0,سیاسی,,,,,,,,0,
تأکید اعضای کمیسیون مشترک مجمع بر کاهش هزینه‌های دستگاه‌ها,full_text,0,سیاسی,,,,,,,,0,
اهتزاز پرچم‌ ایران در راهپیمایی ۱۳ آبان البرز,full_text,0,سیاسی,,,,,,,,0,
نمایشگاه عکس «دآبر» برپا می‌شود,full_text,0,فرهنگی و هنری,,,,,,,,0,
چگونه جهان برای حیوانات بسیار بدتر شده است؟,full_text,0,اجتماعی,,,,,,,,0,
پرواز قیمت نفت در پی کاهش بزرگ تولید اوپک پلاس,full_text,0,اقتصادی,,,,,,,,0,
دستگیری سارق حرفه‌ای تجهیزات خودرو در گرمسار,full_text,0,اجتماعی,,,,,,,,0,
اولیانوف نتیجه مذاکراتش با اروپایی‌ها را اعلام کرد,full_text,0,سیاسی,,,,,,,,0,
مجاهد از گفتگوها و تصمیم مهم طالبان خبر داد/ظهور«چهره‌های جدید»در دولت آینده افغانستان,full_text,0,اخبار جهان,,,,,,,,0,
آیا «تنگه‌ی هرمز» بسته خواهد شد؟,full_text,1,سیاسی,,,,,,,,0,
طراحی یک ماه نورد شش پای عجیب برای کاوش در ماه,full_text,0,علم و تکنولوژی,,,,,,,,0,
مذاکرات به مرحله برگشت ناپذیر رسیده است؟!,full_text,0,سیاسی,,,,,,,,0,
انتقاد پلیس راهور از استاندارد برخی خودروهای وارداتی,full_text,0,اقتصادی,,,,,,,,0,
حمله تروریستی به حوزه بسیج در اصفهان؟ | رگبار نیروهای بسیجی در فلکه نگهبانی خانه اصفهان | واکنش به اطلاعیه منتشر شده توسط سپاه,full_text,1,سیاسی,,,,,,,,1,
آخرین آمار تجرد قطعی در ایران | سهم عجیب زنان از مجرد بودن | ۳ راه‌حل برای ازدواج‌ در دوران سالمندی,full_text,0,اجتماعی,,,,,,,,'0',
چگونه زندگی خبرنگاران هم سانسور می‌شود؟,full_text,0,فرهنگی و هنری,,,,,,,,0,
عیسی آل‌کثیر: پولی در جیبم ندارم!,full_text,0,ورزشی,,,,,,,,0,
افشاگری محمود صادقی علیه صداوسیما بعد از تزریق واکسن کرونا,full_text,1,اجتماعی,,,,,,,,1,
مرغک کانون پرورش فکری پرپرشدنی نیست!,full_text,0,فرهنگی و هنری,,,,,,,,0,
برنامه دولت برای ارزان کردن قیمت گوشت | هر کیلو گوشت گوسفندی چند؟,full_text,1,اقتصادی,,,,,,,,0,
کارهایی که باید پس از سرقت گوشی موبایل انجام دهید,full_text,1,اجتماعی,,,,,,,,0,
رونمایی از «سنگ‌مزار» کیان پیرفلک در آستانه چهلم/ شعر حک‌شده بر آن چیست؟ + عکس,full_text,0,فرهنگی و هنری,,,,,,,,0,
رئیسی: همکاری‌های ایران و اتیوپی بیش از پیش تقویت شود,full_text,0,سیاسی,,,,,,,,0,
بازار خودرو سکته کرد/ قیمت‌ها توافقی شد,full_text,1,اقتصادی,,,,,,,,0,
صدای اعتراض کیهان درآمد/ چرا ایران به آژانس بین المللی هسته ای امتیاز داد؟,full_text,0,سیاسی,,,,,,,,'0',
عکس | هارپ و وحشت زلزله در آرژانتین به خاطر آسمان ابری,full_text,0,علم و تکنولوژی,,,,,,,,0,
گفتگوی وزرای خارجه ایران و عراق درباره حمله به مواضع تروریست ها در اقلیم کردستان | فؤاد حسین: ادامه این اقدامات خطرناک خواهد بود,full_text,1,اخبار جهان,,,,,,,,0,
نایب رئیس فدراسیون فوتبال بازداشت شد,full_text,0,ورزشی,,,,,,,,1,
دختر جوان هنگام عمل زیبایی به کما رفت و 14روز بعد جان داد,full_text,0,اجتماعی,,,,,,,,0,
عکس | حمله سگ‌های ولگرد به ۲ دختر در کرمان | عکس آیدا و آیسای زخمی را ببینید,full_text,0,اجتماعی,,,,,,,,0,
معاون هماهنگ‌کننده سپاه حضرت ابوالفضل(ع) لرستان منصوب شد,full_text,0,سیاسی,,,,,,,,0,
ببینید | حمله مسلحانه به کلانتری زاهدان؛ تیراندازی در خیابان رازی | ۲ کشته و ده‌ها زخمی تا این لحظه | اورژانس و بانک را آتش زدند,full_text,1,سیاسی,,,,,,,,1,
طراحی جهانی علیه ایران/ خبر غنی سازی ۸۴ درصد مقدمه یک اقدام خصمانه علیه ایران است/مواد منفجره را از لایه های حفاظتی ما عبور می دهند,full_text,0,سیاسی,,,,,,,,'1',
کشف بیش ازیک تن برنج قاچاق در لردگان,full_text,0,اجتماعی,,,,,,,,0,
همایش بزرگ پیاده روی خانوادگی در سرپل ذهاب برگزار می‌شود,full_text,0,فرهنگی و هنری,,,,,,,,0,
منافع عراق در اولویت قرار گیرد,full_text,0,اخبار جهان,,,,,,,,0,
صید میگوی ببری در صیدگاه بحرکان هندیجان ممنوع شد,full_text,0,اجتماعی,,,,,,,,0,
