text,text_type,real_tag,category,predicted_k_0,predicted_k_1,predicted_k_2,predicted_k_3,predicted_k_4,predicted_k_5,predicted_k_10,predicted_k_20,predicted_k_50
خداحافظی با زمین و خانه قولنامه‌ای/ هشدار رئیس سازمان ثبت اسناد و املاک کشور به زمین داران,only_title,0,اقتصادی,0.0,,,,,,,0,
(ویدئو) ملاقات بحث برانگیز نصرت با مادرش؛ عینکت را بردار!,only_title,0,ورزشی,0.0,,,,,,,1,
رونمایی از BMW XM | تصاویر این شاسی‌بلند هیجان‌انگیز را ببینید,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
چرا بورس به مصوبات جلسات سران قوه روی خوش نشان نداد؟,only_title,0,اقتصادی,0.0,,,,,,,0,
رفع فیلتر ۳ پلتفرم | اطلاعیه وزارت ارتباطات و فناوری اطلاعات,only_title,1,علم و تکنولوژی,0.0,,,,,,,1,
تخصیص ۲ میلیارد ریال اعتبار برای دهمین جشنواره تئاتر البرز,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
فدراسیون فوتبال عربستان پیشنهاد ایران را رد کرد,only_title,1,ورزشی,0.0,,,,,,,0,
دستور مخبر به سازمان برنامه و بودجه برای پرداخت منابع مالی در هفته آینده / دریافت کنندگان چه کسانی هستند؟,only_title,0,سیاسی,0.0,,,,,,,0,
(تصاویر) کارزار جوانان غزه برای پاکسازی خیابان‌های جنگ زده,only_title,0,سیاسی,0.0,,,,,,,0,
ترافیک سنگین در آزادراه کرج - قزوین,only_title,0,اجتماعی,0.0,,,,,,,0,
صدور ۳۵۹ فقره جواز تاسیس با امکان سرمایه‌گذاری ۱۱ هزار میلیارد تومانی,only_title,0,اجتماعی,0.0,,,,,,,0,
طالبان ۲۶ تانکر سوخت ایران را پس فرستاد,only_title,0,اخبار جهان,0.0,,,,,,,0,
ایجاد کمپ های ورزشی شاه کلید توسعه گردشگری و اقتصادی کیش,only_title,0,اجتماعی,0.0,,,,,,,0,
چهار روایت کمیک‌موشن از عباس دوران، مهدی باکری، مصطفی چمران و حسن باقری,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
ببینید | تصاویر دوربین مدار بسته اقدامات مجرمانه ماهان صدرات | لحظه فرو کردن چاقو به بدن یک شهروند عادی,only_title,0,اجتماعی,1.0,,,,,,,1,
بازیکن هندبال ایران پناهندگی‌اش را تایید کرد,only_title,0,ورزشی,0.0,,,,,,,0,
لایحه الحاق ایران به سازمان شانگهای در مجلس تصویب شد,only_title,0,سیاسی,0.0,,,,,,,0,
هزار زبان برای اظهار ارادت به سیدالشهدا(ع),only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
قیمت سکه امامی امروز سه شنبه چهارم مرداد ماه ۱۴۰۱,only_title,0,اقتصادی,0.0,,,,,,,0,
اولین مصاحبه اسکوچیچ بعد از برکناری از تیم ملی | رفتار غیرمنتظره سرمربی سابق ایران,only_title,0,ورزشی,0.0,,,,,,,1,
نتایج قرعه‌کشی فروش فوق‌العاده ایران‌خودرو اعلام شد | برندگان خوش شانس چه کسانی هستند؟,only_title,1,اقتصادی,0.0,,,,,,,1,
(ویدیو) خلاصه بازی منچسترسیتی ۷ – ۰ لایپزیش؛ هیولایی به اسم هالند,only_title,1,ورزشی,0.0,,,,,,,1,
عجیب‌ترین شوک به دنیای فوتبال,only_title,1,ورزشی,0.0,,,,,,,0,
(تصاویر) جنگل‌های اوکراین نیز از حملات روسیه در امان نماند,only_title,0,سیاسی,0.0,,,,,,,0,
عربستان از کشف چند میدان گاز طبیعی خبر داد,only_title,0,اخبار جهان,0.0,,,,,,,0,
تفال به حافظ امروز سه‌شنبه ۱۰ آبان ماه ۱۴۰۱,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
افزایش ۶٢ درصدی تصادف اتوبوس ها نسبت به سال گذشته,only_title,0,اجتماعی,0.0,,,,,,,0,
مراسم عزاداری همراه با اجرای مارش در جوار مسجد جامع اردستان,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
جدال فارس با تلویزیون؛ آمنه سادات ذبیح‌پور دروغگوست!,only_title,0,سیاسی,0.0,,,,,,,1,
احتمال استفاده روسیه از سلاح‌های هسته‌ای چقدر است؟,only_title,0,سیاسی,0.0,,,,,,,0,
اختصاصی تابناک: دعوتنامه فیفا برای علی دایی؛ شهریار اجازه خروج دارد؟ + سند,only_title,0,ورزشی,1.0,,,,,,,0,
تصمیم شورای امنیت کشور درباره پاسارگاد و تخت‌ جمشید,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
قیمت مسکن تهران؛ آمارهای شگفت‌انگیز برای خریداران خانه,only_title,1,اقتصادی,0.0,,,,,,,0,
نخست‌وزیر انگلیس انتخاب شد | یک آسیایی در راس دولت,only_title,1,سیاسی,0.0,,,,,,,0,
تأمین نیازهای ترافیکی منطقه ۱۳ با اجرای طرح خدمت,only_title,0,اجتماعی,0.0,,,,,,,0,
بزرگترین اختلاس‌گر ایران کیست؟ | معادل بودجه دولت در سال ۱۴۰۱ را بردند!,only_title,0,سیاسی,1.0,,,,,,,0,
تصمیم نهایی درباره قطع اینترنت گرفته شد,only_title,1,اجتماعی,0.0,,,,,,,1,
شور و نشاط جزیره نشینان با برگزاری جشنواره بین المللی جزیره فوتبال,only_title,0,ورزشی,0.0,,,,,,,0,
تغییر واحد پول ایران از ریال به زَر؟/ توضیحات یک مدیر بانک مرکزی,only_title,1,سیاسی,0.0,,,,,,,0,
کدام استان‌ها بهترین شرایط را برای کار دارند؟ | این ۳ استان نامساعدترین وضعیت را دارند,only_title,0,اقتصادی,0.0,,,,,,,0,
وزیر خارجه سوئد: قطعنامه علیه سپاه غیرالزام‌آور است,only_title,0,سیاسی,0.0,,,,,,,0,
بوستان ۲۳ هکتاری «دانایی» در ایام الله دهه فجر بهره‌برداری می‌شود,only_title,0,اجتماعی,0.0,,,,,,,0,
گفت و شنود داغ دو چهره سیاسی درباره آینده کشور:بخش بزرگی از مردم معترض اهل براندازی نیستند/ فقط ۲ سال فرصت برای اصلاحات است!/اکثر مردم خواهان تغییرند,only_title,0,سیاسی,1.0,,,,,,,0,
انفجار مواد محترقه در قرچک/یک خانه تخریب و ۲نفر مصدوم شدند,only_title,0,اجتماعی,0.0,,,,,,,0,
ماجرای چرب و چیل «قیمت گوشت»,only_title,1,اقتصادی,0.0,,,,,,,0,
ناو‌های جنگی در صحرا؛ نگرانی جدید پنتاگون,only_title,0,سیاسی,0.0,,,,,,,0,
احتمال تعدیل در افزایش ۵۷ درصدی حقوق کارگران به دستور رئیس‌جمهور,only_title,1,اقتصادی,0.0,,,,,,,0,
مرگ تلخ ملی پوش جوان کلمبیا با سکته قلبی در تمرین,only_title,0,ورزشی,0.0,,,,,,,0,
حضور الکاظمی و وزرای دفاع و کشور عراق در اربیل,only_title,0,اخبار جهان,0.0,,,,,,,0,
انتصاف فامیلی: مادر زن شهردار بجنورد مشاور دامادش شد,only_title,0,اجتماعی,0.0,,,,,,,0,
اطلاعیه مهم سازمان هواپیمایی کشور برای مسافران هوایی درباره تغییر ساعت رسمی,only_title,0,اجتماعی,0.0,,,,,,,1,
کلید ناباروری در دست این جونده عجیب است,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
(عکس) کنایه سنگین مهاجم استقلال به پرسپولیس,only_title,1,ورزشی,0.0,,,,,,,1,
نیازمند فعالیت های بیشتر در حوزه جوانان هستیم,only_title,0,اجتماعی,0.0,,,,,,,0,
توضیحات مهم وزیر ارتباطات درباره فعالیت تجاری در پلتفرم‌های داخلی,only_title,0,اقتصادی,0.0,,,,,,,0,
جدیدترین آمار مبتلایان و فوتی‌های کرونا در جهان,only_title,0,اجتماعی,1.0,,,,,,,0,
تیم سعودی برای خرید رونالدو چاه نفت فروخت؛ کریس در عربستان,only_title,1,ورزشی,0.0,,,,,,,1,
توضیح جدید سازمان غذا و دارو درباره کمبود دارو | آخرین وضعیت تامین آنتی‌بیوتیک و انسولین,only_title,1,اجتماعی,0.0,,,,,,,0,
(ویدئو) نخستین حضور بشار اسد در حلب پس از آزادسازی,only_title,0,اخبار جهان,1.0,,,,,,,0,
حمله به پایگاه بسیج در میاندورود | جزئیات اقدام وحشیانه اغتشاشگران,only_title,0,اجتماعی,1.0,,,,,,,0,
جزئیات بیشتر از تیراندازی در خیابان طالقانی/ مجروح شدن دو پلیس و دستگیری متهم,only_title,1,اجتماعی,0.0,,,,,,,0,
جاماندگان سهام عدالت بخوانند | تکلیف ۳.۵ میلیون جامانده از سهام عدالت چه می‌شود؟,only_title,1,اقتصادی,1.0,,,,,,,0,
دورکاری ادارات ، سازمانها ، ارگانها و شرکتهای دولتی استان سمنان,only_title,0,اجتماعی,10.0,,,,,,,0,
استرداد کلاهبردار میلیاردی به کشور,only_title,0,اجتماعی,0.0,,,,,,,0,
منزل عامل عملیات قدس پلمب شد,only_title,0,اخبار جهان,0.0,,,,,,,0,
بیانیه وزارت خارجه روسیه درباره نتایج مذاکرات وین,only_title,0,اخبار جهان,0.0,,,,,,,0,
تولید بیش از ۴۱۵ میلیون قطعه جوجه در گیلان/رشد ۸ درصدی جوجه ریزی,only_title,0,اقتصادی,0.0,,,,,,,0,
با اهانت به رهبر معظم انقلاب بساط شما درهم ریخته خواهد شد | حجاب اجباری نیست,only_title,0,سیاسی,1.0,,,,,,,0,
خبر مهم رییس کل بانک مرکزی برای  دانش‌بنیان‌ها,only_title,0,اقتصادی,0.0,,,,,,,0,
انفجار در بزرگراه اشرفی اصفهانی؛ یک نفر کشته شد,only_title,0,اجتماعی,1.0,,,,,,,0,
سنگ کیسه صفرا خطر ابتلا به سرطان پانکراس را افزایش می دهد,only_title,0,سلامت و پزشکی,0.0,,,,,,,0,
این خودرو یک‌شبه ۲ میلیارد تومان گران شد,only_title,0,اقتصادی,0.0,,,,,,,1,
(ویدیو) گل زیبای کریم انصاری فرد در لیگ قبرس,only_title,0,ورزشی,0.0,,,,,,,1,
اعزام مبلغ ویژه اربعین در دستور کار/ «با نور» برگزار می‌شود,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
محاصره افشین پیروانی توسط زورگیرها | درگیری خطرناک سرپرست سرخ ها و نجات توسط مردم,only_title,0,ورزشی,1.0,,,,,,,0,
لطفا با کفش وارد نشوید!,only_title,0,ورزشی,0.0,,,,,,,0,
برای درآمد نفتی سرشار آماده ایم؟ / خطای استراتژیک پوتین / اشغالگری روس‌ها و منافع ملی,only_title,0,اقتصادی,1.0,,,,,,,0,
ادعای سنتکام درباره سرنگونی پهپاد ایرانی در سوریه/ توییت نماینده روسیه درباره برنامه پنهانی غرب برای ایران/ چراغ سبز آمریکا به عراق برای واردات برق و گاز از ایران/مخالفت فرانسه، آلمان، انگلیس، آمریکا و ایتالیا با شهرک‌ سازی‌های نتانیاهو,only_title,0,اخبار جهان,1.0,,,,,,,0,
ستاره پرسپولیس دغدغه جدید یحیی گل محمدی,only_title,0,ورزشی,0.0,,,,,,,0,
سارینا اسماعیل‌زاده به دست نیروهای امنیتی کشته شد؟ | واکنش مادر، برادر و دایی به مرگ دختر ۱۶ ساله | نتایج تحقیقات بازپرسی از مادر سارینا,only_title,1,اجتماعی,1.0,,,,,,,1,
تهرانی ها بیشتر از میانگین جهانی آب و انرژی استفاده می‌ کنند |  ساخت نیروگاه کوچک مقیاس خورشیدی در ساختمان‌ها,only_title,0,اجتماعی,0.0,,,,,,,0,
واکسیناسیون بیش از ۹۰ هزار نفر استاد و کارمند دانشگاه در مرداد,only_title,1,اجتماعی,0.0,,,,,,,0,
فراخوان اعزام مشمولان هرمزگانی به خدمت سربازی در یکم بهمن ماه,only_title,0,اجتماعی,0.0,,,,,,,0,
لابد ما زندان بودیم این آقا قائم‌مقام باشگاه بود/ آجورلو استقلال را قهرمان کند؛ بعد برود!,only_title,0,ورزشی,0.0,,,,,,,0,
پوتین چه زمانی خواهد مرد؟ / به زمان پخش باله «دریاچه قو» توجه کنید,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
استفاده از «ربات‌های آدم‌کش» در آمریکا تایید و بلافاصله تکذیب شد,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
تغییری در ضوابط فروش نقدی ارز در صرافی‌ها ایجاد نشده است,only_title,0,اقتصادی,0.0,,,,,,,0,
آموزش فیلمسازی در کدام استان‌ها رایگان شد؟/ جزییات یک طرح حمایتی,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
میزان تولید و مصرف در بازار به اعتدال برسد,only_title,0,سیاسی,0.0,,,,,,,0,
پیوند مسجد و مدرسه با شاه‌کلید امام جماعت مسجد امام حسین(ع),only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
آغاز افت فشار تولید گاز در پارس جنوبی,only_title,0,اقتصادی,0.0,,,,,,,0,
تعیین تکلیف حقوق بازنشستگان در دست هیات امنای تامین اجتماعی / حقوق مستمری‌بگیران مردادماه اصلاح می‌شود؟,only_title,1,اقتصادی,0.0,,,,,,,1,
دستاوردهای نظام باید برای مردم بازگو شود,only_title,0,سیاسی,0.0,,,,,,,0,
حجت الله عبدالملکی دبیر شورای عالی مناطق آزاد شد,only_title,0,سیاسی,0.0,,,,,,,0,
وضعیت عجیب در بازار ملک شمال تهران/ فروش خانه ۴۰ درصد زیر قیمت بازار,only_title,0,اقتصادی,0.0,,,,,,,0,
کشف محموله بزرگ قاچاق «باله کوسه ماهی» در کیش,only_title,0,اجتماعی,0.0,,,,,,,0,
اجرای طرح «یاریگران زندگی» در ۵۰ درصد مدارس خوزستان,only_title,0,اجتماعی,0.0,,,,,,,0,
زیر گرفتن دو زن به بهانه بدحجابی با پژو پارس در ارومیه/ دستگیری فرد خاطی,only_title,0,اجتماعی,0.0,,,,,,,0,
درگیری خونین در ورزشگاه آزادی در حاشیه لیگ پاورلیفتینگ,only_title,0,ورزشی,0.0,,,,,,,0,
هفتاد و هفتمین مجمع عمومی سازمان ملل آغاز شد | نخستین گردهمایی حضوری کشورها از زمان آغاز کرونا,only_title,0,سیاسی,0.0,,,,,,,0,
واکنش به رامبد جوان درباره برداشتن ماسک در خندوانه/ عضو کمیته علمی ستاد کرونا: یک برنامه تلویزیونی نمی‌تواند چنین تصمیمی بگیرد,only_title,0,اجتماعی,0.0,,,,,,,0,
سفر سرنوشت ساز مدیرکل آژانس به ایران/ آمریکا در انتظار گزارش سفر گروسی,only_title,0,اخبار جهان,0.0,,,,,,,0,
خبر مهم وزیر اقتصاد درباره کوپن الکترونیکی/ زمان توزیع کالابرگ مشخص شد؟,only_title,1,اقتصادی,0.0,,,,,,,1,
اجتماع تولیدکنندگان محصولات حجاب در بخش عفاف‌وحجاب نمایشگاه قرآن,only_title,0,اقتصادی,0.0,,,,,,,0,
قیمت خودرو‌های ایران خودرو امروز یکشنبه ۳۰ بهمن ۱۴۰۱,only_title,0,اقتصادی,0.0,,,,,,,1,
مرحوم عبایی دغدغه مردم داشت و خواهان اصلاح امور به نفع آنان بود,only_title,0,سیاسی,0.0,,,,,,,0,
رفع یک سوء‌تفاهم؛ شرکت‌کنندگان «جوکر» با علی مسعودی مشکلی داشتند؟,only_title,0,فرهنگی و هنری,1.0,,,,,,,0,
دستگیری منتشر کننده سوالات کنکور | آزمون با مشکل مواجه شد؟,only_title,1,اجتماعی,0.0,,,,,,,1,
پاسخ تند مرندی به نخست وزیر کانادا | این دروغ بزرگ و شیطانی یک رهبر کاملا فاسد غربی است,only_title,0,سیاسی,1.0,,,,,,,1,
آیا مواد غذایی ارگانیک سالم‌تر هستند؟,only_title,1,سلامت و پزشکی,0.0,,,,,,,0,
(ویدئو) جنجال «شهر گربه‌ها»؛ توقیف سید جواد هاشمی؟!,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
توهین غیرمنتظره رییس فدراسیون فرانسه به زیدان |‌ واکنش فوری امباپه در حمایت از مربی محبوب,only_title,0,ورزشی,0.0,,,,,,,0,
ادعای عجیب آذربایجان ؛ ایران و ارمنستان آماده حمله شدند! | واکنش سخنگوی وزارت دفاع ارمنستان,only_title,1,اخبار جهان,0.0,,,,,,,1,
سارقان اماکن خصوصی در تنکابن دستگیر شدند,only_title,0,اجتماعی,0.0,,,,,,,0,
هم‌خوانی سرودهای انقلاب اسلامی توسط مردم ری در حرم سیدالکریم (ع),only_title,0,سیاسی,0.0,,,,,,,0,
اینستاگرام و واتس اپ به ایران می‌آیند؟,only_title,1,علم و تکنولوژی,0.0,,,,,,,1,
مغز متفکر بارسلونا در راه پرسپولیس,only_title,0,ورزشی,0.0,,,,,,,0,
جزئیات قرارداد شبانه علیرضا بیرانوند با باشگاه پرتغالی,only_title,0,ورزشی,0.0,,,,,,,0,
اظهار نظر جدید چمران درباره توده گاز متان تهران,only_title,0,اجتماعی,0.0,,,,,,,0,
چرا بیماران بهبودیافته کرونایی مدت‌ها احساس خستگی دارند؟,only_title,1,سلامت و پزشکی,19.0,,,,,,,0,
هدف از سفر گروسی به ایران چه بود؟ | شرط مهم برای نتیجه بخش بودن سفر | ۵ انتظار مهم از مدیرکل آژانس ؛ هر بار از ایران رفته ...,only_title,0,سیاسی,1.0,,,,,,,0,
بذرهایی که ناامیدی سبز کرد/ باز هم پای دلالان در میان است؟,only_title,0,اجتماعی,0.0,,,,,,,0,
کرونا جان ۷ نفر را گرفت | شناسایی ۱۰۹ بیمار جدید | ۷ شهرستان در وضعیت نارنجی قرار گرفتند,only_title,0,اجتماعی,1.0,,,,,,,0,
افشای طراحی و مشخصات گوشی هوشمند موتورولا Frontier,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
فارابی اسامی را به اسکار ارسال کرده است,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
اسرائیل رسما ایران را تهدید کرد,only_title,1,سیاسی,0.0,,,,,,,1,
تعطیلی دفاتر اسناد رسمی تا ٣٠ مرداد,only_title,0,اجتماعی,0.0,,,,,,,0,
واکنش ایران به اظهارات رئیس جمهور آذربایجان علیه رزمایش سپاه,only_title,1,سیاسی,0.0,,,,,,,0,
(ویدئو) نجات فیل سقوط کرده در گودال گل و لای,only_title,0,اجتماعی,0.0,,,,,,,0,
سریال‌هایی در مورد شهیدان در راه آنتن تلویزیون,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
اولین مصاحبه هالک فتوشاپی بعد از بازگشت به ایران,only_title,0,ورزشی,0.0,,,,,,,0,
شرکت‌های ایتالیایی علاقه زیادی برای تجارت با ایران دارند,only_title,0,اقتصادی,0.0,,,,,,,0,
ماجرای اختلاف در اردوی تیم ملی؛ از صحبت علیه اسکوچیچ تا لژیونری که ساکش را جمع کرد!,only_title,0,ورزشی,0.0,,,,,,,0,
پیشنهادهای نجومی در لیگ که باورتان نمی‌شود,only_title,0,ورزشی,1.0,,,,,,,0,
جزئیات جلسه غیرعلنی مجلس درباره ارز,only_title,0,سیاسی,0.0,,,,,,,0,
راهنمای خرید روغن زیتون به پیشنهاد مشتریان فروشگاه‌های اینترنتی,only_title,0,اقتصادی,0.0,,,,,,,0,
لیلا حاتمی فقط به مردان ایرانی نامحرم است؟!,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
قیمت گوشی‌های شیائومی دوشنبه ۱۷ بهمن ۱۴۰۱,only_title,0,اقتصادی,0.0,,,,,,,0,
شکست سنگین آیفون ۱۳ پرو مکس در برابر شیائومی 12S اولترا!,only_title,1,علم و تکنولوژی,0.0,,,,,,,0,
آنچه اروپا از آفریقا دزدید!,only_title,0,سیاسی,0.0,,,,,,,0,
مسیر مدال از وزارت ورزش نمی‌گذرد,only_title,0,ورزشی,0.0,,,,,,,0,
اجاره بهای ارزان در تهران + جدول,only_title,0,اقتصادی,0.0,,,,,,,0,
بمب خبری عضو جبهه پایداری با هشتگ زاکانی,only_title,0,سیاسی,0.0,,,,,,,1,
ناکامی عنوان داران جهان در کسب سهمیه المپیک/ پرونده کشتی آزاد بسته شد,only_title,0,ورزشی,0.0,,,,,,,0,
عکس | حرکت جنجالی کی‌روش رو به تماشاگران | عصبانیت مرد پرتغالی به اوج رسید,only_title,0,ورزشی,0.0,,,,,,,1,
سفر رئیس قوه قضائیه به قم به تعویق افتاد,only_title,0,سیاسی,0.0,,,,,,,0,
آمار فوتی‌های کرونا امروز سه شنبه ۱۴ تیر ۱۴۰۱,only_title,0,اجتماعی,0.0,,,,,,,0,
دارندگان دستگاه کارتخوان بخوانند/ ماجرای مالیات از تراکنش‌های بانکی به کجا رسید؟,only_title,1,اقتصادی,1.0,,,,,,,1,
«تهدید نوظهور» علیه محیط‌زیست ایران,only_title,1,اجتماعی,0.0,,,,,,,0,
طراحی یک دیوار هوشمند برای نظارت از راه دور بر بیماران,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
(تصاویر) وداع ثریا، دختر ایرانی، با توکیو,only_title,0,ورزشی,0.0,,,,,,,0,
شورای رقابت از وزارت صمت توضیح خواست | بسته حمایتی دولت برای کسب و کارهای مجازی انحصاری است؟,only_title,1,اقتصادی,0.0,,,,,,,0,
اخراج یک بازیکن به دلیل توهین به تیم ملی ایران | واکنش فوری به انتشار یک استوری,only_title,0,ورزشی,1.0,,,,,,,1,
کرمانشاه دارای ۴۶ هزار نفر معلول است,only_title,0,اجتماعی,0.0,,,,,,,0,
رکورد تاریخی مصرف برق شکست/ کمبود بیش از ۵ هزار مگاواتی برق,only_title,1,اقتصادی,0.0,,,,,,,0,
پاسخ ظریف و عراقچی به ادعای بلینکن,only_title,0,اخبار جهان,0.0,,,,,,,0,
معجزه بی‌نظیر این میوه خوشمزه در کاهش فشار خون و بی خوابی,only_title,0,فرهنگی و هنری,0.0,,,,,,,1,
حواشی لو رفتن سوالات آزمون نهایی در مدارس؛ «اگر امتحانات دی این است آزمون خرداد چه می‌شود؟»,only_title,1,اجتماعی,0.0,,,,,,,1,
تریبون «نانو و صنعت ۱۴۰۱» برگزار می شود,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
کاهش حقوق اساتید؛ دانشگاه صنعتی شاهرود پیشگام شد,only_title,1,سیاسی,0.0,,,,,,,0,
استضیاح ۴ وزیر در مجلس مطرح است/قاسمی، فرد توانمندی بود/حوزه‌های اقتصادی نیاز به اصلاح دارند/وزارت صمت توانایی کار ندارد,only_title,0,سیاسی,0.0,,,,,,,0,
«هناس» و «بدون قرار قبلی» برای بانوان و خانواده‌ها رایگان شد,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
پیشنهاد نخست‌وزیر سابق انگلیس برای برگزاری نشست ویژه افغانستان,only_title,0,اخبار جهان,0.0,,,,,,,0,
اتصال ۵حلقه چاه به خط انتقال آب چاهنیمه به زاهدان تا پایان دی ماه,only_title,0,اجتماعی,0.0,,,,,,,0,
مادر باران کوچولو لب به اعتراف گشود | قاتل دختر ۶ ساله چه کسی است؟,only_title,0,اجتماعی,1.0,,,,,,,0,
اهدای جایزه روابط‌عمومی برتر به روابط عمومی منطقه آزاد قشم,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
مجریان سال تحویل تلویزیون مشخص شدند,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
قاتل پاسدار فتح‌اللهی: می‌خواستم پولدار شوم | دستگیری سارقی که نمی‌دانست قاتل شده | تصادف جاده‌ای آنها را گیر انداخت,only_title,0,اجتماعی,0.0,,,,,,,0,
انصراف کشتی‌گیر آذربایجان از رویارویی با ایران | زارع بدون دردسر طلا گرفت,only_title,1,ورزشی,0.0,,,,,,,1,
تکذیب شایعه خداحافظی؛ وریا می‌خواهد ادامه بدهد,only_title,0,ورزشی,0.0,,,,,,,0,
خبر جدید وزارت صمت درباره فروش اقساطی خودروها | کدام محصولات سایپا و ایران خودرو لیزینگی فروخته می شوند؟,only_title,1,اقتصادی,0.0,,,,,,,1,
سیسمونی نوه قالیباف ، گریبان افشاگر را گرفت + تصویر حکم قضایی سنگین وحید اشتری,only_title,1,سیاسی,0.0,,,,,,,1,
قیمت سکه پارسیان امروز ۲۸ آذر ۱۴۰۰,only_title,0,اقتصادی,0.0,,,,,,,0,
گوشی پرچمدار هواوی میت ۵۰ رسماً معرفی شد,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
(عکس) داماد به عروسی نیامد، عروس مجلس را با دوستانش برگزار کرد,only_title,0,ورزشی,0.0,,,,,,,0,
مذاکرات موفق پرسپولیس با لوکادیا برای بازگشت! / بند فورس‌ماژور و خطر غرامت، مهاجم هلندی را برمی‌گرداند؟,only_title,0,ورزشی,1.0,,,,,,,0,
کدام میراث احمدی‌نژاد آیینه دق مردم قم شد؟ | پروژه‌ ۲۲۶ میلیاردی بی سرانجام!,only_title,0,اجتماعی,0.0,,,,,,,0,
اعتراض روزنامه «هم میهن» به بازداشت خبرنگار خود در روز عفو رهبری / اگر تصور می‌شود این چند روزنامه‌ محدود خطری دارند، بهتر است، «بسته» شوند,only_title,0,سیاسی,1.0,,,,,,,0,
رضایتمندی شهروندان از خدمات درمانی شرکت شهر سالم,only_title,0,اجتماعی,0.0,,,,,,,0,
احتمال غیبت کاپیتان استقلال مقابل سپاهان,only_title,0,ورزشی,0.0,,,,,,,0,
اظهارات جدید رئیسی در باره پرونده مهسا امینی | دشمنان به قصد انزوای کشور وارد میدان شدند,only_title,0,سیاسی,0.0,,,,,,,0,
(عکس) خشم کاربران ایرانی از میلاد عبادی پور,only_title,1,ورزشی,0.0,,,,,,,0,
رهبر انقلاب: مسئله پیشرفت علمی فراموش نشود,only_title,0,سیاسی,0.0,,,,,,,0,
تأکید اعضای کمیسیون مشترک مجمع بر کاهش هزینه‌های دستگاه‌ها,only_title,0,سیاسی,0.0,,,,,,,0,
اهتزاز پرچم‌ ایران در راهپیمایی ۱۳ آبان البرز,only_title,0,سیاسی,1.0,,,,,,,0,
نمایشگاه عکس «دآبر» برپا می‌شود,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
چگونه جهان برای حیوانات بسیار بدتر شده است؟,only_title,0,اجتماعی,0.0,,,,,,,0,
پرواز قیمت نفت در پی کاهش بزرگ تولید اوپک پلاس,only_title,0,اقتصادی,0.0,,,,,,,0,
دستگیری سارق حرفه‌ای تجهیزات خودرو در گرمسار,only_title,0,اجتماعی,0.0,,,,,,,0,
اولیانوف نتیجه مذاکراتش با اروپایی‌ها را اعلام کرد,only_title,0,سیاسی,0.0,,,,,,,0,
مجاهد از گفتگوها و تصمیم مهم طالبان خبر داد/ظهور«چهره‌های جدید»در دولت آینده افغانستان,only_title,0,اخبار جهان,1.0,,,,,,,0,
آیا «تنگه‌ی هرمز» بسته خواهد شد؟,only_title,1,سیاسی,0.0,,,,,,,0,
طراحی یک ماه نورد شش پای عجیب برای کاوش در ماه,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
مذاکرات به مرحله برگشت ناپذیر رسیده است؟!,only_title,0,سیاسی,1.0,,,,,,,0,
انتقاد پلیس راهور از استاندارد برخی خودروهای وارداتی,only_title,0,اقتصادی,0.0,,,,,,,0,
حمله تروریستی به حوزه بسیج در اصفهان؟ | رگبار نیروهای بسیجی در فلکه نگهبانی خانه اصفهان | واکنش به اطلاعیه منتشر شده توسط سپاه,only_title,1,سیاسی,1.0,,,,,,,1,
آخرین آمار تجرد قطعی در ایران | سهم عجیب زنان از مجرد بودن | ۳ راه‌حل برای ازدواج‌ در دوران سالمندی,only_title,0,اجتماعی,1.0,,,,,,,0,
چگونه زندگی خبرنگاران هم سانسور می‌شود؟,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
عیسی آل‌کثیر: پولی در جیبم ندارم!,only_title,0,ورزشی,0.0,,,,,,,0,
افشاگری محمود صادقی علیه صداوسیما بعد از تزریق واکسن کرونا,only_title,1,اجتماعی,0.0,,,,,,,1,
مرغک کانون پرورش فکری پرپرشدنی نیست!,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
